month,ticker,adj_close,rel_mom_12m_vs_qqq,mom_12m,up_day_volume_ratio_3m,up_day_dollar_volume_ratio_3m,mom_9m,mom_7m,mom_6m,mom_4m_vs_6m,mom_5m_vs_6m,mom_6m_first3m,mom_6m_acceleration,ret_lag_6m,rel_mom_6m_vs_qqq,mom_3m_vs_6m,return_vol_ratio_6m,drawdown_12m,drawdown_12m_abs,ma100_slope_1m,volume_change_3m,dollar_volume_change_3m,volume_ma3_to_12m,mom_5m,core_mom_456_std,ret_lag_5m,price_ma100_ratio,drawdown_change_3m,mom_4m,core_mom_456_avg,core_mom_456_min,core_mom_456_max,ret_lag_4m,volume_change_1m,dollar_volume_change_1m,ma50_slope_1m,mom_6m_last3m,ret_lag_3m,rel_mom_3m_vs_qqq,mom_3m,return_vol_ratio_3m,volatility_6m,volatility_1m_to_6m,volatility_3m_to_6m,avg_abs_daily_return_6m,drawdown_6m,drawdown_6m_abs,recovery_from_6m_low,avg_dollar_volume_6m,dollar_volume_3m_to_6m,large_move_freq_6m,up_big_move_freq_6m,down_big_move_freq_6m,intraday_range_mean_6m,volume_ma1_to_6m,drawdown_change_1m,ma30_slope_1m,price_ma50_ratio,atr_14_to_100d,volume_ratio_3m,ret_lag_2m,ret_lag_6m_std,mom_2m,ma20_slope_1m,volatility_3m,volatility_1m_to_3m,avg_abs_daily_return_3m,ma10_slope_1m,drawdown_3m,drawdown_3m_abs,recovery_from_3m_low,days_since_3m_high_norm,days_since_3m_low_norm,avg_dollar_volume_3m,log_avg_dollar_volume_3m,large_move_freq_3m,up_big_move_freq_3m,down_big_move_freq_3m,intraday_range_mean_3m,price_ma30_ratio,ma5_slope_1m,return_vol_ratio_1m,ret_lag_1m,positive_month_ratio_6m,ret_lag_6m_mean,ret_lag_6m_min,ret_lag_6m_max,rel_mom_1m_vs_qqq,mom_1m,price_ma20_ratio,volatility_1m,avg_abs_daily_return_1m,drawdown_1m,drawdown_1m_abs,recovery_from_1m_low,avg_dollar_volume_1m,price_ma10_ratio,atr_14_to_price,price_ma5_ratio,qqq_mom_1m,qqq_mom_3m,qqq_mom_6m,qqq_mom_12m,source_count,source_weight_sum,theme_count,in_large_cap_core,in_manual_core,trading_day_count_3m,trading_day_count_6m,liquid_vol_score,future_return_1m,future_return_2m,future_return_3m,future_max_return_1_3m,future_max_return_1_3m_pct_rank,monthly_top10_threshold_1_3m,monthly_top5_threshold_1_3m,label_top10_1_3m,label_top5_1_3m,label_boom30_top10_1_3m,label_boom40_top10_1_3m,label_boom50_top5_1_3m,label_mega100_1_3m
2026-09-30,A,156.47000122070312,0.02034338421534243,0.22640829981697919,1.1191290544583046,1.147910518924481,0.15682743475794192,0.29451879355362465,0.3754251166612468,-0.21869998853722072,-0.01868816491480363,0.1676213928502137,0.010350443811476095,0.0137743465236555,0.12409473141165894,-0.19745327999955697,1.0058094663316495,-0.015911942008156488,0.015911942008156488,0.05861553201307701,1.3969752384718035,1.8235693240952227,1.1984019766714264,0.35673695174644315,0.12123232660394137,0.17291214546950817,0.15976311909279017,0.022279127583759495,0.15672512812402606,0.29629573217723865,0.15672512812402606,0.3754251166612468,-0.018036686342074115,0.7535524460353618,0.7867827411694619,0.06554503651365073,0.1779718366616898,0.04170739448742222,0.19827331915950297,0.1779718366616898,0.6340368301914885,0.3732566944617087,0.7615904754913926,0.7520196533226535,0.015160897791400283,-0.015911942008156488,0.015911942008156488,0.42533272044949366,294060165.7467676,1.0719010347025837,0.11904761904761904,0.007936507936507936,0.007936507936507936,0.027283899566021053,1.5658238133417994,0.018301909824587237,0.07581962799764153,0.07590689892947244,0.9885618695504799,0.5583188741083478,0.10977815261568535,0.07127461019593302,0.13080875003418524,0.05442459392045418,0.2806963699694538,1.0127268245270615,0.01326066770356203,0.008221687001709999,-0.015911942008156488,0.015911942008156488,0.2393941333263716,0.30158730158730157,0.9841269841269841,315203395.9287734,19.568728692948216,0.1111111111111111,0.0,0.0,0.026414114144144876,0.03540462203526529,0.017930480849174035,0.06666322643124724,0.018950271609629477,0.8333333333333334,0.05651427072730444,-0.018036686342074115,0.17291214546950817,0.012406934401210323,0.018950271609629477,0.03118874376760994,0.2842687434154382,0.014500526389780902,-0.015911942008156488,0.015911942008156488,0.09327841363175393,395621577.4693807,0.045866538080846286,0.02609354746969968,0.024594992730408105,0.006543337208419153,-0.02030148249781316,0.25133038524958784,0.20606491560163676,1.0,3.0,1.0,1.0,0.0,63.0,126.0,0.45819209039548026,,,,,,,,0,0,0,0,0,0
2026-09-30,AAPL,336.1300048828125,0.11888372663163449,0.32494864223327125,1.0395582494350977,1.0514690432399905,0.23977395187776507,0.27462270996142935,0.3268050184207403,-0.2487434664881385,-0.08586221669045391,0.1412056783594866,0.02142875606433936,0.0691911154734397,0.07547463317115244,-0.1641705839969143,1.189259233467127,-0.010762395795705038,0.010762395795705038,0.04325678857437576,0.3276933096979733,0.5436219602090007,1.246083431799339,0.24094280173028637,0.12634340367373748,0.15108715221843605,0.09027049574227752,0.0712173448408755,0.07806155193260178,0.2152697906945428,0.07806155193260178,0.3268050184207403,-0.07274245453871875,1.0957187575013276,1.2232411002756387,0.034965982816320684,0.16263443442382597,0.06756296301144094,0.18293591692163913,0.16263443442382597,0.5167946883613364,0.2747971251549452,0.8209078269949067,1.1452024737232802,0.012731097132956072,-0.010762395795705038,0.010762395795705038,0.3653239600402891,15115323426.718092,1.1051253932887966,0.07142857142857142,0.0,0.015873015873015872,0.022229091986443985,1.0645779314821342,0.05674143790924813,-0.0017682034951287395,0.050323271193544405,1.0140711815412937,-0.0033271206069688253,0.026587852979950588,0.07297374384797845,0.08905467378167753,0.02142116308976627,0.31469834749948905,0.7168233092668519,0.013898556012822102,0.06357088322256743,-0.010762395795705038,0.010762395795705038,0.22267816977722665,0.5873015873015873,0.9365079365079365,16704327746.63919,23.538933669361672,0.1111111111111111,0.0,0.031746031746031744,0.023330269934705453,0.05743157954239897,0.08183255721724714,0.26974083701269674,0.060848977143456606,0.8333333333333334,0.05042260104800086,-0.07274245453871875,0.15108715221843605,0.05430563993503745,0.060848977143456606,0.04181132382433561,0.22558311087539348,0.010723771131212515,-0.0025815878848294282,0.0025815878848294282,0.08656860595094251,14003976607.085455,0.02468351128920032,0.022909927704945227,0.006401370699707476,0.006543337208419153,-0.02030148249781316,0.25133038524958784,0.20606491560163676,2.0,8.0,2.0,1.0,1.0,63.0,126.0,0.505367231638418,,,,,,,,0,0,0,0,0,0
2026-09-30,ABBV,263.9599914550781,-0.030679245280711198,0.17538567032092556,1.2544196791032904,1.2523916784090927,0.18255009277807588,0.15496491417121372,0.2324440710301281,-0.011431701657779625,0.02554765608525078,0.16661747258400572,-0.11019229467172953,-0.020308286242734175,-0.018886314219459743,-0.1760188931178519,0.889723692411462,-0.007557279980448195,0.007557279980448195,0.05067332336849839,0.1661499778561939,0.23195019782912651,0.9364258253848317,0.2579917271153789,0.018933389524548757,0.030285817466402465,0.10772249210099605,0.002941751693942063,0.22101236937234847,0.2371493891726185,0.22101236937234847,0.2579917271153789,0.15579635444256645,0.8917033603707996,0.9473285106107512,0.03908189252325722,0.05642517791227619,0.004316355911025971,0.07672666041008935,0.05642517791227619,0.19974644435343109,0.26125422197100706,0.7621138284645752,1.0812610587405695,0.012507329104000252,-0.007557279980448195,0.007557279980448195,0.34683761554161063,1466123409.425354,1.0815217797961183,0.07142857142857142,0.007936507936507936,0.0,0.02323426487415591,1.096319277957975,0.028348979180877754,0.02236853706953079,0.034139265318255285,0.9342063627049815,0.24078962702486328,0.021837933103582063,0.06131495019952653,0.05188486844265494,0.027364944473391883,0.28248401664881484,0.7048379503764517,0.013153122595653856,0.0283970677479104,-0.007557279980448195,0.007557279980448195,0.15577075215272873,0.3333333333333333,0.9841269841269841,1585644399.162462,21.18425672326857,0.09523809523809523,0.015873015873015872,0.0,0.022539299898818664,0.025233340260921278,0.031203415384663202,0.1476845289795165,0.029404795384540883,0.8333333333333334,0.03688882834423061,-0.020308286242734175,0.15579635444256645,0.02286145817612173,0.029404795384540883,0.016460272968070067,0.19910545530885812,0.010083610252627152,-0.006885198957862437,0.006885198957862437,0.061017737560357777,1135775485.9716506,0.02168702154272406,0.021023171158856213,0.0034212495432108803,0.006543337208419153,-0.02030148249781316,0.25133038524958784,0.20606491560163676,1.0,3.0,1.0,1.0,0.0,63.0,126.0,0.5041431261770244,,,,,,,,0,0,0,0,0,0
2026-09-30,ABNB,166.22000122070312,0.16290233631202655,0.3689672519136633,1.2639787340717725,1.31891467752773,0.2247273778785337,0.23025683124723528,0.31628130208656824,-0.06941306815951842,-0.1320407741733447,0.13319613150785314,0.028369166403196422,0.11149827341749274,0.0649509168369804,-0.15471600417551867,0.7954474685351435,-0.12745406183357944,0.12745406183357944,0.06644566133495933,1.9387995049504951,2.4136075224686664,1.5133671219096994,0.18424052791322354,0.0660494380952233,-0.050228006704909345,0.08916159763667064,-0.0997990226539397,0.24686823392704982,0.2491300213089472,0.18424052791322354,0.31628130208656824,0.07343791706708913,0.25004277272547815,0.13405801672313022,0.10337888009043161,0.16156529791104957,0.058839956742241295,0.18186678040886273,0.16156529791104957,0.3433321897177921,0.39761431722074136,0.6806385665314519,1.1835089550057296,0.016780126159466068,-0.12745406183357944,0.12745406183357944,0.35281189472690055,620166268.550116,1.1820551152070886,0.11904761904761904,0.023809523809523808,0.007936507936507936,0.03007412552259998,1.9089557038347134,-0.08923884514435698,0.13743338926959514,-0.00471952186894653,0.9504350638543837,0.45692811125881994,0.20921327913401933,0.10970405748809178,0.09701687258277047,0.08547415974986472,0.47058010506923625,0.5751021685578686,0.018596938883830363,-0.052862007716447335,-0.12745406183357944,0.12745406183357944,0.20825755885120634,0.2698412698412698,0.6349206349206349,733070710.0185575,20.412752723163482,0.12698412698412698,0.015873015873015872,0.0,0.028517843369253584,-0.07616719349343093,-0.08657910285792014,-0.34284472523581233,-0.09278462988067626,0.6666666666666666,0.051662798295876146,-0.09278462988067626,0.20921327913401933,-0.09932796708909541,-0.09278462988067626,-0.0679509193330986,0.2706316389055074,0.01398022079396965,-0.12745406183357944,0.12745406183357944,0.0017477765185498484,822015043.6952864,-0.023716932351900644,0.027840450827354646,-0.008978910382019256,0.006543337208419153,-0.02030148249781316,0.25133038524958784,0.20606491560163676,1.0,3.0,1.0,1.0,0.0,63.0,126.0,0.6414312617702448,,,,,,,,0,0,0,0,0,0
2026-09-30,ABT,102.61000061035156,-0.4222684713443031,-0.21620355574266636,1.3235969660479807,1.3317155955358275,-0.16579982852415087,-0.10622965195696399,0.012858476478918357,0.19440609890486593,0.12539297478279976,-0.11065284508345641,0.24953148305915784,-0.11016280685942059,-0.23847190877066948,0.12602016149678308,0.04294983143183712,-0.23157872364106036,0.23157872364106036,0.023399004192463657,1.7004620251269822,2.0754985130817216,1.2288941084284755,0.13825145126171812,0.09855619439130153,-0.057164871337442524,0.05494181114535768,-0.0022148712931595593,0.2072645753837843,0.11945816770814026,0.012858476478918357,0.2072645753837843,0.060046729412394084,1.5312032325651002,1.3534501975534323,0.07460414669458704,0.13887863797570144,0.17317481573336702,0.1591801204735146,0.13887863797570144,0.43114956036321794,0.29938363086069864,0.6728644407775047,1.0759186852799572,0.013469003115641651,-0.12051082351294828,0.12051082351294828,0.2517181076757127,1159127044.481871,0.9052412590451826,0.07936507936507936,0.007936507936507936,0.007936507936507936,0.023129617359723968,1.6537428539127406,-0.06642667456613416,0.05084198127134121,-0.031784284953492836,1.0919729225023873,0.7141011213418096,0.0440870747081592,0.10546141295442944,-0.02923364642483106,0.0021638494201954295,0.3221124425099829,0.625385960838131,0.013883218452416052,-0.06181789010504213,-0.12051082351294828,0.12051082351294828,0.17661213900180295,0.2857142857142857,0.9841269841269841,1049289625.1400902,20.771379225621715,0.07936507936507936,0.015873015873015872,0.0,0.02383184699345695,-0.05979120095356272,-0.08514285768781382,-0.34860561631777526,-0.07022471871274227,0.5,0.006626037157385818,-0.11016280685942059,0.17317481573336702,-0.07676805592116143,-0.07022471871274227,-0.051163728180763535,0.20144459935702289,0.011036420721412718,-0.12051082351294828,0.12051082351294828,0.0064737977622935095,927531562.3225985,-0.01023429212636795,0.026647370633874623,0.001424897246581125,0.006543337208419153,-0.02030148249781316,0.25133038524958784,0.20606491560163676,1.0,3.0,1.0,1.0,0.0,63.0,126.0,0.5226930320150659,,,,,,,,0,0,0,0,0,0
2026-09-30,ACGL,96.88999938964844,-0.13817121115106712,0.06789370445056964,1.0884034753025469,1.0927292287021357,0.010112606747496367,-0.03255119407450113,0.009375992769123931,0.07513266361365822,0.01634918538806307,0.011146991547419383,-0.012898466647577989,-0.01593914796693985,-0.2419543924804639,-0.011127467869282537,0.04239533089138204,-0.0900638961771848,0.0900638961771848,0.002864730798973314,4.35413780073057,4.3447601616897735,1.593651406132964,0.025725178157187,0.03951309976205232,-0.05420286678177255,0.0009793838161049617,-0.07195564182049963,0.08450865638278215,0.03986994243636436,0.009375992769123931,0.08450865638278215,0.08641147903684154,1.2390107719455346,1.2120704904893387,0.010630552263474424,-0.001751475100158606,0.035751095281125744,0.018550007397654555,-0.001751475100158606,-0.007667640576130796,0.22115625876692582,0.8094813407258562,1.0328636326762415,0.01043486288202273,-0.0900638961771848,0.0900638961771848,0.1057977214389898,227312771.57420808,1.025450139571315,0.05555555555555555,0.0,0.0,0.019355600791047377,2.092164197470099,-0.011081895829964217,-0.021961604427609527,-0.025473084182240147,0.8830877728404458,0.8162195651709476,-0.024470298561062642,0.05028026804329038,-0.036208091453772684,-0.020680574606329216,0.2284242568190939,0.7837252809728793,0.011117119164420968,-0.016053942912510277,-0.0900638961771848,0.0900638961771848,0.05269446355799512,0.5873015873015873,0.9841269841269841,233097913.33711413,19.26696915646323,0.06349206349206349,0.0,0.0,0.019460351427353768,-0.013165937831997043,-0.013089701964204226,-0.06721092443778985,-0.012032225031586852,0.3333333333333333,0.002586339329434232,-0.05420286678177255,0.08641147903684154,-0.018575562240006005,-0.012032225031586852,-0.012284009706313381,0.17902186485656552,0.008087765061522043,-0.04202096129768207,0.04202096129768207,0.012328913556193033,340025773.17766464,0.0011676378639970952,0.01890950446653058,-0.002265469023770228,0.006543337208419153,-0.02030148249781316,0.25133038524958784,0.20606491560163676,1.0,3.0,1.0,1.0,0.0,63.0,126.0,0.1894538606403013,,,,,,,,0,0,0,0,0,0
2026-09-30,ACN,181.2899932861328,-0.45575774552970183,-0.24969282992806507,0.9116339343315253,0.9524350062102701,-0.3103773142456606,-0.11352169875832807,-0.06689314292154369,0.04764822146312109,0.09352769977194753,-0.36711230209016044,0.8414763324862539,-0.09110125813305914,-0.31822352817113153,0.5412571733176371,-0.12873464822859434,-0.358751799982297,0.358751799982297,-0.0031598857557655347,0.05443173955791858,0.5546162293121768,1.2493530574782832,0.026634556850403834,0.04676663725905513,0.046779750941540854,0.09168200869141918,0.3063609719582169,-0.019244921458422604,-0.019834502509854152,-0.06689314292154369,0.026634556850403834,-0.3347944887952171,1.7616356700047686,1.6383691324141223,0.12333834943989053,0.47436403039609343,0.3493655815717358,0.4946655128939066,0.47436403039609343,1.006555120608898,0.5196203496261661,0.8195526644981147,0.9069597982345083,0.023327915978006396,-0.08098275033738878,0.08098275033738878,0.47436403039609343,1172459347.8137062,1.017829404214297,0.2698412698412698,0.07936507936507936,0.047619047619047616,0.03885157155119378,1.312137123954209,-0.07030772673778041,0.15213560380666635,0.06023368701373255,0.8646832098713464,0.3807355307861955,0.1436836825035157,0.23085423553182585,0.09263497641518326,0.10309591791988892,0.4712747674554923,0.9036262313869471,0.02399301017927151,0.04895555078898939,-0.07030772673778041,0.07030772673778041,0.47436403039609343,0.06349206349206349,0.8888888888888888,1193363599.450708,20.900041711875442,0.30158730158730157,0.1111111111111111,0.015873015873015872,0.039933598449005195,-0.012129762899505847,0.07732624176260638,-0.10481315559710229,-0.044635336561405836,0.5,0.01154965525451838,-0.3347944887952171,0.3493655815717358,-0.05117867376982499,-0.044635336561405836,-0.027607206484294267,0.42585624206356637,0.02060439215812428,-0.07030772673778041,0.07030772673778041,0.031228612850243698,899970090.696789,-0.021630048910341038,0.03540500192942772,-0.04546030448324356,0.006543337208419153,-0.02030148249781316,0.25133038524958784,0.20606491560163676,1.0,3.0,1.0,1.0,0.0,63.0,126.0,0.8350282485875705,,,,,,,,0,0,0,0,0,0
2026-09-30,ADBE,248.9199981689453,-0.5004093573622453,-0.2943444417606086,1.076024393945295,1.1068874335862677,-0.28877966480626194,-0.05140812204146905,0.024024997095193124,-0.06372251503564685,-0.012566273017618146,-0.15657395619507286,0.3706993731380147,0.01242391085120964,-0.22730538815439472,0.19010041984774873,0.05086054860511064,-0.32259292451604027,0.32259292451604027,0.02431200216217233,0.6260945848951271,0.9742827658744564,1.2670854692213323,0.011458724077574978,0.03375260789289396,0.05327096719391444,0.017971950532013503,0.1019993385756931,-0.03969751794045373,-0.0014045989225618765,-0.03969751794045373,0.024024997095193124,-0.20905824994793265,0.9576772409555265,0.6643498787946853,0.10741251102531146,0.21412541694294185,0.22139302723517407,0.234426899440755,0.21412541694294185,0.4477919370099026,0.472369995096337,0.9526714152652692,1.0123009602234145,0.023485268938706623,-0.1498343833315805,0.1498343833315805,0.28700684274745636,1389616640.0611756,0.9692543164285254,0.2857142857142857,0.06349206349206349,0.047619047619047616,0.03585580651746917,1.4159641106126475,-0.1498343833315805,0.08977257873831568,-0.027879536621475354,0.9915490550786584,0.4569619710459749,0.1692424594186659,0.17042498318458651,-0.0059502634534304155,0.05492114993492714,0.4781805996167515,0.9410950425800395,0.02426038534599297,-0.03398446319810122,-0.1498343833315805,0.1498343833315805,0.28700684274745636,0.20634920634920634,0.9365079365079365,1346891926.560199,21.021065499203544,0.3333333333333333,0.07936507936507936,0.031746031746031744,0.03673066692613002,-0.0707536816379356,-0.03678556716928427,-0.33295538771965455,-0.1498343833315805,0.6666666666666666,0.016239621903241814,-0.20905824994793265,0.22139302723517407,-0.15637772053999965,-0.1498343833315805,-0.07450578786441298,0.4500133917572756,0.02118514558798022,-0.1498343833315805,0.1498343833315805,0.00036167800196262867,1422352101.6000657,-0.025806823675400437,0.04085937412360195,-0.024187558169309953,0.006543337208419153,-0.02030148249781316,0.25133038524958784,0.20606491560163676,2.0,8.0,2.0,1.0,1.0,63.0,126.0,0.8274952919020716,,,,,,,,0,0,0,0,0,0
2026-09-30,ADI,375.7200012207031,0.34224256689947063,0.5483074825011074,0.87468613960877,0.8887873620216904,0.3977885554662923,0.06546066816942675,0.18783240049259242,-0.27470686991366866,-0.24839772353962042,0.25183217048235385,-0.30295705087674507,0.26441191669152664,-0.06349798475699542,-0.23895728088698365,0.45461545070251796,-0.15402549647502406,0.15402549647502406,0.008710501381409497,0.18834385174441026,0.1275899144565673,1.0833184711894108,-0.060565323047028,0.1515791677751058,0.028812190102020407,-0.03526234952246643,-0.04558065062070071,-0.08687446942107624,0.013464202674829395,-0.08687446942107624,0.18783240049259242,-0.03767575762924835,1.7962021639677581,1.9098965643542547,-0.0410373810375213,-0.051124880394391226,-0.07493008635496057,-0.030823397896578064,-0.051124880394391226,-0.1298222941220269,0.41316765675767225,0.7697999260006873,0.9531400279380822,0.01963532014424259,-0.15402549647502406,0.15402549647502406,0.24677326498402752,1587352815.346176,0.9841955794932575,0.23015873015873015,0.03968253968253968,0.023809523809523808,0.030391259363352734,1.5555301206847216,0.03305360235094135,-0.02094388834827221,0.008478308070272167,0.7164398143115818,0.6537277750737254,-0.014343663045765731,0.1204157600442808,0.0257334128041955,-0.027377712280556743,0.39380663190511966,0.8076462045833783,0.017827199986588715,-0.043628723359661725,-0.15402549647502406,0.15402549647502406,0.06648763658111156,0.9841269841269841,0.5714285714285714,1562265623.9598835,21.169402928298027,0.20634920634920634,0.015873015873015872,0.031746031746031744,0.029682647251734695,0.01424408132656696,-0.04312302500162557,0.12783987166529442,0.040660293397801306,0.5,0.03448914886022895,-0.07493008635496057,0.26441191669152664,0.03411695618938215,0.040660293397801306,0.02931932692647532,0.31805643159793345,0.012805305368894496,-0.00807856161480347,0.00807856161480347,0.05979920135395722,1324174400.1595633,0.02843159381476501,0.027791391058963368,0.030623557073042873,0.006543337208419153,-0.02030148249781316,0.25133038524958784,0.20606491560163676,1.0,3.0,1.0,1.0,0.0,63.0,126.0,0.7828625235404896,,,,,,,,0,0,0,0,0,0
2026-09-30,ADM,85.18000030517578,0.2614404084316053,0.4675053240332421,0.8134113128845122,0.8185858896104711,0.5121961790770735,0.24979422361940085,0.1870379775797688,-0.11257537186061284,-0.02946100347148639,0.057968280977038766,0.06402941869268441,0.025450578346360997,-0.06429240766981903,-0.06504027791004563,0.6512534774957865,-0.03303435297639068,0.03303435297639068,0.03843365943369581,2.6335600296276347,3.0768459948540574,1.61813844104293,0.15757697410828242,0.05837973864824682,0.07735436109802696,0.06416023080836197,0.05863134989346608,0.07446260571915597,0.13969251913573574,0.07446260571915597,0.1870379775797688,-0.042366480755317015,0.9890891665745143,1.084273759473851,0.033825089718636736,0.12199769966972318,0.03756542851816613,0.14229918216753634,0.12199769966972318,0.43550480678004266,0.2871968965125087,1.0798595389691048,0.9753914549119144,0.014316049585421868,-0.03303435297639068,0.03303435297639068,0.3040017472787826,299773639.9028354,1.0263106547042014,0.10317460317460317,0.015873015873015872,0.0,0.02880512107768108,1.7203110429822719,0.030113407900575706,0.016900115455889653,0.03594153528273747,1.1912739430869799,0.36000369643839747,0.031991131041171794,0.03969687986583608,0.08137537048833798,0.04358776619275129,0.28012939873552234,1.107103751556471,0.013333371270973842,0.0820592465361083,-0.03303435297639068,0.03303435297639068,0.14172383357871055,0.015873015873015872,0.9523809523809523,307660880.6317405,19.544508700691818,0.12698412698412698,0.015873015873015872,0.0,0.02826575681993664,0.03265863889669385,0.07012838290495371,0.1542998106791268,0.04785335645020772,0.8333333333333334,0.029641395783102764,-0.042366480755317015,0.07735436109802696,0.041310019241788565,0.04785335645020772,0.017341864766777793,0.31013230826135535,0.015032278848168537,-0.03303435297639068,0.03303435297639068,0.08981571538064781,337942623.8446917,-0.010236930902079444,0.033223763630492405,-0.012566071994760675,0.006543337208419153,-0.02030148249781316,0.25133038524958784,0.20606491560163676,1.0,3.0,1.0,1.0,0.0,63.0,126.0,0.40555555555555556,,,,,,,,0,0,0,0,0,0
